id,user_id,recommended_items,chosen_item,rating,time_stamp
4701,418,FmWLbPZkKuA oQWzBEEGpW8 UdZRDY3AT74 Dzw60Jw80XI Dk5_epATpaI 4aR1P9rS64w ZK2uMbr6hj0 niJJHZ7cjvo 3hNAxBgOA1I,oQWzBEEGpW8,,2024-09-23 21:47:37
4702,429,BcHEaJRiI7o hif5eI5pBxo 0sgk1sNUJR8 oQWzBEEGpW8 UdZRDY3AT74 Dzw60Jw80XI OFH5OTB5_bw 3hNAxBgOA1I KblzfzMUeiI,Dzw60Jw80XI,,2024-09-23 21:47:38
4703,411,Dzw60Jw80XI 3hNAxBgOA1I Dk5_epATpaI 1_42Ys2em64 hqbmKtal_ac RjEjpX0_Sos N9BDRJQvvAg BRLaDbWCfQA 4aR1P9rS64w,BRLaDbWCfQA,,2024-09-23 21:47:38
4704,425,zwv1qlCmor0 EsWDbdyuDI0 jiieaNHmDLk ivcip5pwLcE 0Q22b8ZBBVk eLMqx0C4TDM yKGEl4FOiVU N78KCVlbQ2U 6YzSgHD49Mw,N78KCVlbQ2U,,2024-09-23 21:47:40
4705,428,hif5eI5pBxo Dk5_epATpaI iIhSOEcANZM 9Xeon1MkJbc BRLaDbWCfQA niJJHZ7cjvo 4aR1P9rS64w 3hNAxBgOA1I Bm2-SjTh7Wc,iIhSOEcANZM,,2024-09-23 21:47:41
4706,426,M_RQAT_2esM BcHEaJRiI7o GrnVgRHA_Ec hif5eI5pBxo FmWLbPZkKuA 0sgk1sNUJR8 ZK2uMbr6hj0 RbIC7b5s7mA p6CF-umWLZg,M_RQAT_2esM,,2024-09-23 21:47:47
4707,425,zwv1qlCmor0 EsWDbdyuDI0 jiieaNHmDLk mnXWHVQs5kU AE_cH7a1Z2Y ivcip5pwLcE 6YzSgHD49Mw 8aaXZDazPxs fnUBS1twrQw,,,2024-09-23 21:47:58
4708,421,NXdTwcoGE_w eLMqx0C4TDM gQIaYdAa1K8 wRqjtu9giOc Dt4f6OGGRZ8 9fltuk7u_0U s0nzAtxoqXQ zcxGbZ4H_xw 2MCBTeCySkc,Dt4f6OGGRZ8,,2024-09-23 21:48:01
4709,427,4aR1P9rS64w jNJlny-nl0E 1tOx_Vh5diE T7aSI-E1fCE 68UgJkTQw6E ZK2uMbr6hj0 KblzfzMUeiI QElGjlIPwMA C0uqYAAYiDE,4aR1P9rS64w,,2024-09-23 21:48:02
4710,428,hif5eI5pBxo iIhSOEcANZM 9Xeon1MkJbc niJJHZ7cjvo BRLaDbWCfQA 3hNAxBgOA1I 4aR1P9rS64w Bm2-SjTh7Wc N9BDRJQvvAg,9Xeon1MkJbc,,2024-09-23 21:48:10
4711,418,oQWzBEEGpW8 Dzw60Jw80XI Dk5_epATpaI UdZRDY3AT74 3hNAxBgOA1I 4aR1P9rS64w BRLaDbWCfQA ZK2uMbr6hj0 N9BDRJQvvAg,Dk5_epATpaI,,2024-09-23 21:48:23
4712,428,hif5eI5pBxo 9Xeon1MkJbc niJJHZ7cjvo BRLaDbWCfQA 3hNAxBgOA1I Bm2-SjTh7Wc N9BDRJQvvAg 1_42Ys2em64 4aR1P9rS64w,niJJHZ7cjvo,,2024-09-23 21:48:25
4713,426,M_RQAT_2esM BcHEaJRiI7o GrnVgRHA_Ec hif5eI5pBxo FmWLbPZkKuA 0sgk1sNUJR8 ZK2uMbr6hj0 RbIC7b5s7mA p6CF-umWLZg,BcHEaJRiI7o,,2024-09-23 21:48:25
4714,429,BcHEaJRiI7o hif5eI5pBxo 0sgk1sNUJR8 oQWzBEEGpW8 Dzw60Jw80XI Dk5_epATpaI iIhSOEcANZM 3hNAxBgOA1I N9BDRJQvvAg,oQWzBEEGpW8,,2024-09-23 21:48:28
4715,428,hif5eI5pBxo niJJHZ7cjvo BRLaDbWCfQA 3hNAxBgOA1I N9BDRJQvvAg Bm2-SjTh7Wc 1_42Ys2em64 4aR1P9rS64w RjEjpX0_Sos,BRLaDbWCfQA,,2024-09-23 21:48:47
4716,425,zwv1qlCmor0 EsWDbdyuDI0 jiieaNHmDLk mnXWHVQs5kU AE_cH7a1Z2Y ivcip5pwLcE 0Q22b8ZBBVk fnUBS1twrQw 6YzSgHD49Mw,,,2024-09-23 21:48:49
4717,411,Dzw60Jw80XI Dk5_epATpaI 1_42Ys2em64 RjEjpX0_Sos N9BDRJQvvAg BRLaDbWCfQA 4aR1P9rS64w niJJHZ7cjvo ZK2uMbr6hj0,1_42Ys2em64,,2024-09-23 21:48:50
4718,426,BcHEaJRiI7o GrnVgRHA_Ec hif5eI5pBxo FmWLbPZkKuA 0sgk1sNUJR8 RbIC7b5s7mA ZK2uMbr6hj0 oQWzBEEGpW8 p6CF-umWLZg,hif5eI5pBxo,,2024-09-23 21:48:50
4719,425,303WGWQ7_tk gQIaYdAa1K8 s74IXSA6ZNo 8aaXZDazPxs BRnI-f3rzzU _8YZBGIZuB8 yKGEl4FOiVU Kmjlk2D5xQ4 p_JzE57ANhE,BRnI-f3rzzU,,2024-09-23 21:48:52
4720,425,303WGWQ7_tk gQIaYdAa1K8 s74IXSA6ZNo 8aaXZDazPxs _8YZBGIZuB8 BRnI-f3rzzU yKGEl4FOiVU p_JzE57ANhE Kmjlk2D5xQ4,,,2024-09-23 21:49:07
4721,427,4aR1P9rS64w jNJlny-nl0E 1tOx_Vh5diE T7aSI-E1fCE 68UgJkTQw6E ZK2uMbr6hj0 KblzfzMUeiI QElGjlIPwMA C0uqYAAYiDE,jNJlny-nl0E,,2024-09-23 21:49:07
4722,421,eLMqx0C4TDM NXdTwcoGE_w gQIaYdAa1K8 Dt4f6OGGRZ8 wRqjtu9giOc 9fltuk7u_0U zcxGbZ4H_xw QwYx6h4CXuw 2MCBTeCySkc,QwYx6h4CXuw,,2024-09-23 21:49:08
4723,429,BcHEaJRiI7o hif5eI5pBxo 0sgk1sNUJR8 oQWzBEEGpW8 Dk5_epATpaI iIhSOEcANZM BRLaDbWCfQA N9BDRJQvvAg 3hNAxBgOA1I,Dk5_epATpaI,,2024-09-23 21:49:10
4724,428,hif5eI5pBxo BRLaDbWCfQA N9BDRJQvvAg Bm2-SjTh7Wc 3hNAxBgOA1I 1_42Ys2em64 4aR1P9rS64w RjEjpX0_Sos jNJlny-nl0E,N9BDRJQvvAg,,2024-09-23 21:49:14
4725,418,Dzw60Jw80XI UdZRDY3AT74 iIhSOEcANZM Dk5_epATpaI 3hNAxBgOA1I BRLaDbWCfQA 4aR1P9rS64w niJJHZ7cjvo zNV9tL6fbo4,Dzw60Jw80XI,,2024-09-23 21:49:32
4726,411,Dzw60Jw80XI Dk5_epATpaI 1_42Ys2em64 RjEjpX0_Sos N9BDRJQvvAg 4aR1P9rS64w niJJHZ7cjvo ghUSEHe7Wug oay7YSnRWKY,4aR1P9rS64w,,2024-09-23 21:49:39
4727,425,i96vHCzV2hI 19UbJWjd80A Dt4f6OGGRZ8 T8iZ9gLHENA _8YZBGIZuB8 s74IXSA6ZNo _K8bvCAFwA4 8aaXZDazPxs yKGEl4FOiVU,T8iZ9gLHENA,,2024-09-23 21:49:41
4728,427,jNJlny-nl0E T7aSI-E1fCE ZK2uMbr6hj0 KblzfzMUeiI QElGjlIPwMA 56KFflUXI24 Uny6uzetSAU 85xzuQbVXyM 9fltuk7u_0U,T7aSI-E1fCE,,2024-09-23 21:49:48
4729,429,BcHEaJRiI7o hif5eI5pBxo 0sgk1sNUJR8 Dk5_epATpaI iIhSOEcANZM BRLaDbWCfQA N9BDRJQvvAg 3hNAxBgOA1I niJJHZ7cjvo,,,2024-09-23 21:49:52
4730,425,i96vHCzV2hI 19UbJWjd80A Dt4f6OGGRZ8 T8iZ9gLHENA _8YZBGIZuB8 s74IXSA6ZNo _K8bvCAFwA4 8aaXZDazPxs yKGEl4FOiVU,i96vHCzV2hI,,2024-09-23 21:49:53
4731,426,GrnVgRHA_Ec hif5eI5pBxo 0sgk1sNUJR8 FmWLbPZkKuA RbIC7b5s7mA oQWzBEEGpW8 ZK2uMbr6hj0 UdZRDY3AT74 Dzw60Jw80XI,0sgk1sNUJR8,,2024-09-23 21:49:54
4732,428,hif5eI5pBxo N9BDRJQvvAg Bm2-SjTh7Wc 1_42Ys2em64 3hNAxBgOA1I 4aR1P9rS64w RjEjpX0_Sos jNJlny-nl0E hqbmKtal_ac,Bm2-SjTh7Wc,,2024-09-23 21:50:14
4733,425,i96vHCzV2hI 19UbJWjd80A Dt4f6OGGRZ8 8g4qLhRd8IM _K8bvCAFwA4 7wBgcalM4c4 yKGEl4FOiVU _8YZBGIZuB8 s74IXSA6ZNo,7wBgcalM4c4,,2024-09-23 21:50:17
4734,418,Dzw60Jw80XI UdZRDY3AT74 iIhSOEcANZM BRLaDbWCfQA 3hNAxBgOA1I niJJHZ7cjvo 4aR1P9rS64w 9Xeon1MkJbc Bm2-SjTh7Wc,UdZRDY3AT74,,2024-09-23 21:50:17
4735,427,ZK2uMbr6hj0 KblzfzMUeiI 56KFflUXI24 Uny6uzetSAU 85xzuQbVXyM 9fltuk7u_0U fPjOWekzeGI HP2LKlbk-_E FBSU1Ls9mk4,ZK2uMbr6hj0,,2024-09-23 21:50:29
4736,426,GrnVgRHA_Ec 0sgk1sNUJR8 FmWLbPZkKuA RbIC7b5s7mA oQWzBEEGpW8 Dzw60Jw80XI UdZRDY3AT74 ZK2uMbr6hj0 Dk5_epATpaI,FmWLbPZkKuA,,2024-09-23 21:50:39
4737,429,BcHEaJRiI7o hif5eI5pBxo 0sgk1sNUJR8 iIhSOEcANZM BRLaDbWCfQA N9BDRJQvvAg niJJHZ7cjvo 3hNAxBgOA1I 9Xeon1MkJbc,N9BDRJQvvAg,,2024-09-23 21:50:42
4738,429,BcHEaJRiI7o hif5eI5pBxo 0sgk1sNUJR8 iIhSOEcANZM BRLaDbWCfQA N9BDRJQvvAg niJJHZ7cjvo 3hNAxBgOA1I 9Xeon1MkJbc,,,2024-09-23 21:50:47
4739,425,i96vHCzV2hI 19UbJWjd80A Dt4f6OGGRZ8 8g4qLhRd8IM _K8bvCAFwA4 7wBgcalM4c4 yKGEl4FOiVU _8YZBGIZuB8 p_JzE57ANhE,8g4qLhRd8IM,,2024-09-23 21:50:50
4740,428,hif5eI5pBxo 1_42Ys2em64 N9BDRJQvvAg Bm2-SjTh7Wc 3hNAxBgOA1I 4aR1P9rS64w RjEjpX0_Sos jNJlny-nl0E hqbmKtal_ac,1_42Ys2em64,,2024-09-23 21:50:52
4741,411,Dk5_epATpaI N9BDRJQvvAg 4aR1P9rS64w niJJHZ7cjvo ghUSEHe7Wug oay7YSnRWKY ZK2uMbr6hj0 utNVW1bXQPA 1tOx_Vh5diE,utNVW1bXQPA,,2024-09-23 21:50:53
4742,418,UdZRDY3AT74 iIhSOEcANZM BRLaDbWCfQA niJJHZ7cjvo 9Xeon1MkJbc 3hNAxBgOA1I Bm2-SjTh7Wc 1_42Ys2em64 4aR1P9rS64w,iIhSOEcANZM,,2024-09-23 21:51:01
4743,427,KblzfzMUeiI ZK2uMbr6hj0 56KFflUXI24 9fltuk7u_0U 85xzuQbVXyM Uny6uzetSAU fPjOWekzeGI HP2LKlbk-_E FBSU1Ls9mk4,KblzfzMUeiI,,2024-09-23 21:51:15
4744,429,BcHEaJRiI7o hif5eI5pBxo 0sgk1sNUJR8 iIhSOEcANZM BRLaDbWCfQA niJJHZ7cjvo 3hNAxBgOA1I 9Xeon1MkJbc 1_42Ys2em64,3hNAxBgOA1I,,2024-09-23 21:51:32
4745,429,BcHEaJRiI7o hif5eI5pBxo 0sgk1sNUJR8 iIhSOEcANZM BRLaDbWCfQA niJJHZ7cjvo 3hNAxBgOA1I 9Xeon1MkJbc 1_42Ys2em64,,,2024-09-23 21:51:36
4746,418,iIhSOEcANZM BRLaDbWCfQA 9Xeon1MkJbc niJJHZ7cjvo Bm2-SjTh7Wc 3hNAxBgOA1I 4aR1P9rS64w 1_42Ys2em64 N9BDRJQvvAg,BRLaDbWCfQA,,2024-09-23 21:51:43
4747,425,i96vHCzV2hI 19UbJWjd80A 8g4qLhRd8IM Dt4f6OGGRZ8 _K8bvCAFwA4 _8YZBGIZuB8 yKGEl4FOiVU p_JzE57ANhE nvDjcCB2WXU,i96vHCzV2hI,,2024-09-23 21:51:44
4748,427,iIhSOEcANZM 1_42Ys2em64 RjEjpX0_Sos 9Xeon1MkJbc zNV9tL6fbo4 ghUSEHe7Wug L7FgOl7COLE 89no0nNopes DpRP4tacKxE,iIhSOEcANZM,,2024-09-23 21:51:47
4749,411,Dk5_epATpaI N9BDRJQvvAg niJJHZ7cjvo ghUSEHe7Wug oay7YSnRWKY ZK2uMbr6hj0 jNJlny-nl0E utNVW1bXQPA KblzfzMUeiI,N9BDRJQvvAg,,2024-09-23 21:51:48
4750,430,M_RQAT_2esM BcHEaJRiI7o hif5eI5pBxo GrnVgRHA_Ec ZK2uMbr6hj0 FmWLbPZkKuA 0sgk1sNUJR8 p6CF-umWLZg wRqjtu9giOc,BcHEaJRiI7o,,2024-09-23 21:51:59
4751,432,M_RQAT_2esM BcHEaJRiI7o hif5eI5pBxo GrnVgRHA_Ec ZK2uMbr6hj0 0sgk1sNUJR8 FmWLbPZkKuA wRqjtu9giOc p6CF-umWLZg,BcHEaJRiI7o,,2024-09-23 21:52:11
4752,428,hif5eI5pBxo 1_42Ys2em64 N9BDRJQvvAg 4aR1P9rS64w 3hNAxBgOA1I RjEjpX0_Sos jNJlny-nl0E hqbmKtal_ac 1tOx_Vh5diE,4aR1P9rS64w,,2024-09-23 21:52:12
4753,425,i96vHCzV2hI 19UbJWjd80A 40QGAv7GcTk Dt4f6OGGRZ8 _K8bvCAFwA4 _8YZBGIZuB8 cAiuY7i63tM yKGEl4FOiVU nvDjcCB2WXU,,,2024-09-23 21:52:18
4754,430,M_RQAT_2esM BcHEaJRiI7o hif5eI5pBxo GrnVgRHA_Ec ZK2uMbr6hj0 0sgk1sNUJR8 FmWLbPZkKuA p6CF-umWLZg wRqjtu9giOc,0sgk1sNUJR8,,2024-09-23 21:52:22
4755,411,Dk5_epATpaI niJJHZ7cjvo ghUSEHe7Wug ZK2uMbr6hj0 jNJlny-nl0E KblzfzMUeiI T7aSI-E1fCE Uny6uzetSAU fPjOWekzeGI,ghUSEHe7Wug,,2024-09-23 21:52:22
4756,426,GrnVgRHA_Ec FmWLbPZkKuA RbIC7b5s7mA oQWzBEEGpW8 Dzw60Jw80XI UdZRDY3AT74 Dk5_epATpaI iIhSOEcANZM ZK2uMbr6hj0,GrnVgRHA_Ec,,2024-09-23 21:52:23
4757,429,BcHEaJRiI7o hif5eI5pBxo 0sgk1sNUJR8 iIhSOEcANZM BRLaDbWCfQA niJJHZ7cjvo 9Xeon1MkJbc 1_42Ys2em64 jNJlny-nl0E,BRLaDbWCfQA,,2024-09-23 21:52:23
4758,427,iIhSOEcANZM 1_42Ys2em64 RjEjpX0_Sos zNV9tL6fbo4 9Xeon1MkJbc ghUSEHe7Wug L7FgOl7COLE utNVW1bXQPA 89no0nNopes,1_42Ys2em64,,2024-09-23 21:52:23
4759,432,M_RQAT_2esM BcHEaJRiI7o hif5eI5pBxo GrnVgRHA_Ec ZK2uMbr6hj0 0sgk1sNUJR8 FmWLbPZkKuA wRqjtu9giOc p6CF-umWLZg,,,2024-09-23 21:52:25
4760,418,9Xeon1MkJbc BRLaDbWCfQA niJJHZ7cjvo Bm2-SjTh7Wc 3hNAxBgOA1I 1_42Ys2em64 N9BDRJQvvAg 4aR1P9rS64w zNV9tL6fbo4,9Xeon1MkJbc,,2024-09-23 21:52:25
4761,429,BcHEaJRiI7o hif5eI5pBxo 0sgk1sNUJR8 iIhSOEcANZM BRLaDbWCfQA niJJHZ7cjvo 9Xeon1MkJbc 1_42Ys2em64 jNJlny-nl0E,hif5eI5pBxo,,2024-09-23 21:52:27
4762,425,p09qG_Twyp0 tEavuisf2Do _JCbldejzYE Dt4f6OGGRZ8 _K8bvCAFwA4 cAiuY7i63tM yKGEl4FOiVU _8YZBGIZuB8 s74IXSA6ZNo,,,2024-09-23 21:52:38
4763,428,hif5eI5pBxo N9BDRJQvvAg 3hNAxBgOA1I 4aR1P9rS64w RjEjpX0_Sos jNJlny-nl0E hqbmKtal_ac 1tOx_Vh5diE ghUSEHe7Wug,3hNAxBgOA1I,,2024-09-23 21:52:41
4764,425,303WGWQ7_tk 19UbJWjd80A 40QGAv7GcTk p_JzE57ANhE tm5Bf9QQKog KrEkDbAXECs nvDjcCB2WXU 8aaXZDazPxs QwYx6h4CXuw,8aaXZDazPxs,,2024-09-23 21:52:42
4765,425,303WGWQ7_tk 19UbJWjd80A 40QGAv7GcTk p_JzE57ANhE tm5Bf9QQKog KrEkDbAXECs nvDjcCB2WXU 8aaXZDazPxs QwYx6h4CXuw,40QGAv7GcTk,,2024-09-23 21:52:47
4766,427,1_42Ys2em64 RjEjpX0_Sos 9Xeon1MkJbc ghUSEHe7Wug utNVW1bXQPA HKbjjYe3tGI oay7YSnRWKY 2Z8C6JlFL9E US7evRQBc3E,RjEjpX0_Sos,,2024-09-23 21:53:03
4767,418,9Xeon1MkJbc niJJHZ7cjvo 1_42Ys2em64 Bm2-SjTh7Wc 3hNAxBgOA1I N9BDRJQvvAg 4aR1P9rS64w RjEjpX0_Sos jNJlny-nl0E,niJJHZ7cjvo,,2024-09-23 21:53:09
4768,411,Dk5_epATpaI niJJHZ7cjvo ghUSEHe7Wug ZK2uMbr6hj0 jNJlny-nl0E KblzfzMUeiI T7aSI-E1fCE Uny6uzetSAU fPjOWekzeGI,Uny6uzetSAU,,2024-09-23 21:53:09
4769,430,M_RQAT_2esM hif5eI5pBxo GrnVgRHA_Ec FmWLbPZkKuA 0sgk1sNUJR8 ZK2uMbr6hj0 RbIC7b5s7mA p6CF-umWLZg oQWzBEEGpW8,hif5eI5pBxo,,2024-09-23 21:53:09
4770,429,BcHEaJRiI7o 0sgk1sNUJR8 hif5eI5pBxo iIhSOEcANZM niJJHZ7cjvo 9Xeon1MkJbc 1_42Ys2em64 jNJlny-nl0E hqbmKtal_ac,0sgk1sNUJR8,,2024-09-23 21:53:20
4771,432,M_RQAT_2esM hif5eI5pBxo GrnVgRHA_Ec FmWLbPZkKuA 0sgk1sNUJR8 ZK2uMbr6hj0 oQWzBEEGpW8 RbIC7b5s7mA p6CF-umWLZg,M_RQAT_2esM,,2024-09-23 21:53:27
4772,432,M_RQAT_2esM hif5eI5pBxo GrnVgRHA_Ec FmWLbPZkKuA 0sgk1sNUJR8 ZK2uMbr6hj0 oQWzBEEGpW8 RbIC7b5s7mA p6CF-umWLZg,,,2024-09-23 21:53:32
4773,426,GrnVgRHA_Ec oQWzBEEGpW8 Dzw60Jw80XI Dk5_epATpaI iIhSOEcANZM BRLaDbWCfQA 3hNAxBgOA1I ZK2uMbr6hj0 4aR1P9rS64w,3hNAxBgOA1I,,2024-09-23 21:53:42
4774,427,9Xeon1MkJbc ghUSEHe7Wug utNVW1bXQPA oay7YSnRWKY 1tOx_Vh5diE Ty0wa95Z4_8 OFH5OTB5_bw Aa0giMoekco 68UgJkTQw6E,9Xeon1MkJbc,,2024-09-23 21:53:42
4775,428,hif5eI5pBxo N9BDRJQvvAg RjEjpX0_Sos 3hNAxBgOA1I jNJlny-nl0E 1tOx_Vh5diE hqbmKtal_ac T7aSI-E1fCE ghUSEHe7Wug,RjEjpX0_Sos,,2024-09-23 21:53:44
4776,418,niJJHZ7cjvo 1_42Ys2em64 Bm2-SjTh7Wc N9BDRJQvvAg 4aR1P9rS64w 3hNAxBgOA1I RjEjpX0_Sos jNJlny-nl0E hqbmKtal_ac,1_42Ys2em64,,2024-09-23 21:53:48
4777,432,hif5eI5pBxo GrnVgRHA_Ec 0sgk1sNUJR8 FmWLbPZkKuA oQWzBEEGpW8 RbIC7b5s7mA ZK2uMbr6hj0 Dzw60Jw80XI 4aR1P9rS64w,Dzw60Jw80XI,,2024-09-23 21:53:52
4778,425,303WGWQ7_tk 19UbJWjd80A 40QGAv7GcTk p_JzE57ANhE tm5Bf9QQKog KrEkDbAXECs nvDjcCB2WXU L3tsYC5OYhQ QwYx6h4CXuw,KrEkDbAXECs,,2024-09-23 21:53:52
4779,432,hif5eI5pBxo GrnVgRHA_Ec 0sgk1sNUJR8 FmWLbPZkKuA oQWzBEEGpW8 RbIC7b5s7mA ZK2uMbr6hj0 Dzw60Jw80XI 4aR1P9rS64w,4aR1P9rS64w,,2024-09-23 21:53:57
4780,411,niJJHZ7cjvo ZK2uMbr6hj0 jNJlny-nl0E T7aSI-E1fCE KblzfzMUeiI QElGjlIPwMA fPjOWekzeGI Uny6uzetSAU 56KFflUXI24,KblzfzMUeiI,,2024-09-23 21:54:02
4781,430,M_RQAT_2esM hif5eI5pBxo GrnVgRHA_Ec FmWLbPZkKuA RbIC7b5s7mA ZK2uMbr6hj0 oQWzBEEGpW8 4aR1P9rS64w UdZRDY3AT74,FmWLbPZkKuA,,2024-09-23 21:54:03
4782,429,BcHEaJRiI7o 0sgk1sNUJR8 iIhSOEcANZM niJJHZ7cjvo 9Xeon1MkJbc 1_42Ys2em64 jNJlny-nl0E ghUSEHe7Wug hqbmKtal_ac,iIhSOEcANZM,,2024-09-23 21:54:05
4783,427,9Xeon1MkJbc ghUSEHe7Wug utNVW1bXQPA oay7YSnRWKY 1tOx_Vh5diE Ty0wa95Z4_8 OFH5OTB5_bw Aa0giMoekco 68UgJkTQw6E,,,2024-09-23 21:54:21
4784,432,hif5eI5pBxo GrnVgRHA_Ec 0sgk1sNUJR8 FmWLbPZkKuA oQWzBEEGpW8 RbIC7b5s7mA ZK2uMbr6hj0 iIhSOEcANZM UdZRDY3AT74,FmWLbPZkKuA,,2024-09-23 21:54:33
4785,428,hif5eI5pBxo N9BDRJQvvAg RjEjpX0_Sos jNJlny-nl0E hqbmKtal_ac 1tOx_Vh5diE ghUSEHe7Wug T7aSI-E1fCE 68UgJkTQw6E,jNJlny-nl0E,,2024-09-23 21:54:37
4786,418,1_42Ys2em64 4aR1P9rS64w 3hNAxBgOA1I Bm2-SjTh7Wc N9BDRJQvvAg RjEjpX0_Sos jNJlny-nl0E hqbmKtal_ac ghUSEHe7Wug,4aR1P9rS64w,,2024-09-23 21:54:41
4787,429,BcHEaJRiI7o RbIC7b5s7mA iIhSOEcANZM 9Xeon1MkJbc niJJHZ7cjvo 1_42Ys2em64 jNJlny-nl0E hqbmKtal_ac ghUSEHe7Wug,9Xeon1MkJbc,,2024-09-23 21:54:56
4788,430,M_RQAT_2esM GrnVgRHA_Ec FmWLbPZkKuA RbIC7b5s7mA 4aR1P9rS64w oQWzBEEGpW8 UdZRDY3AT74 ZK2uMbr6hj0 Dzw60Jw80XI,4aR1P9rS64w,,2024-09-23 21:55:00
4789,427,ghUSEHe7Wug utNVW1bXQPA 1tOx_Vh5diE oay7YSnRWKY 68UgJkTQw6E Ty0wa95Z4_8 OFH5OTB5_bw Aa0giMoekco NXdTwcoGE_w,Ty0wa95Z4_8,,2024-09-23 21:55:05
4790,411,niJJHZ7cjvo jNJlny-nl0E T7aSI-E1fCE QElGjlIPwMA hUdB232fIXM ixdxnB0FHjc 8aaXZDazPxs 0Q22b8ZBBVk yKGEl4FOiVU,T7aSI-E1fCE,,2024-09-23 21:55:05
4791,427,ghUSEHe7Wug utNVW1bXQPA 1tOx_Vh5diE oay7YSnRWKY 68UgJkTQw6E Ty0wa95Z4_8 OFH5OTB5_bw Aa0giMoekco NXdTwcoGE_w,,,2024-09-23 21:55:16
4792,418,Bm2-SjTh7Wc 3hNAxBgOA1I 4aR1P9rS64w N9BDRJQvvAg RjEjpX0_Sos jNJlny-nl0E hqbmKtal_ac ghUSEHe7Wug 1tOx_Vh5diE,Bm2-SjTh7Wc,,2024-09-23 21:55:24
4793,432,hif5eI5pBxo 0sgk1sNUJR8 GrnVgRHA_Ec FmWLbPZkKuA oQWzBEEGpW8 RbIC7b5s7mA UdZRDY3AT74 BRLaDbWCfQA Dk5_epATpaI,BRLaDbWCfQA,,2024-09-23 21:55:26
4794,428,hif5eI5pBxo N9BDRJQvvAg jNJlny-nl0E 1tOx_Vh5diE hqbmKtal_ac ghUSEHe7Wug T7aSI-E1fCE 68UgJkTQw6E zNV9tL6fbo4,1tOx_Vh5diE,,2024-09-23 21:55:33
4795,429,BcHEaJRiI7o RbIC7b5s7mA 9Xeon1MkJbc niJJHZ7cjvo 1_42Ys2em64 jNJlny-nl0E hqbmKtal_ac ghUSEHe7Wug 1tOx_Vh5diE,BcHEaJRiI7o,,2024-09-23 21:55:37
4796,418,N9BDRJQvvAg Bm2-SjTh7Wc 3hNAxBgOA1I RjEjpX0_Sos jNJlny-nl0E hqbmKtal_ac 1tOx_Vh5diE ghUSEHe7Wug T7aSI-E1fCE,Bm2-SjTh7Wc,,2024-09-23 21:55:41
4797,418,N9BDRJQvvAg Bm2-SjTh7Wc 3hNAxBgOA1I RjEjpX0_Sos jNJlny-nl0E hqbmKtal_ac 1tOx_Vh5diE ghUSEHe7Wug T7aSI-E1fCE,N9BDRJQvvAg,,2024-09-23 21:55:42
4798,430,M_RQAT_2esM GrnVgRHA_Ec RbIC7b5s7mA 4aR1P9rS64w oQWzBEEGpW8 UdZRDY3AT74 Dzw60Jw80XI iIhSOEcANZM Dk5_epATpaI,oQWzBEEGpW8,,2024-09-23 21:55:43
4799,432,hif5eI5pBxo GrnVgRHA_Ec 0sgk1sNUJR8 RbIC7b5s7mA oQWzBEEGpW8 UdZRDY3AT74 BRLaDbWCfQA Dk5_epATpaI iIhSOEcANZM,iIhSOEcANZM,,2024-09-23 21:55:50
4800,427,ghUSEHe7Wug 1tOx_Vh5diE 68UgJkTQw6E OFH5OTB5_bw 4fQM0Ly8vCs _8YZBGIZuB8 EsWDbdyuDI0 n0PJYwzOxQ4 McNa9F6Y9Tw,4fQM0Ly8vCs,,2024-09-23 21:55:54
4801,427,ghUSEHe7Wug 1tOx_Vh5diE 68UgJkTQw6E OFH5OTB5_bw 4fQM0Ly8vCs _8YZBGIZuB8 EsWDbdyuDI0 n0PJYwzOxQ4 McNa9F6Y9Tw,,,2024-09-23 21:55:58
4802,418,N9BDRJQvvAg Bm2-SjTh7Wc 3hNAxBgOA1I RjEjpX0_Sos jNJlny-nl0E hqbmKtal_ac 1tOx_Vh5diE ghUSEHe7Wug T7aSI-E1fCE,Bm2-SjTh7Wc,,2024-09-23 21:56:00
4803,429,BcHEaJRiI7o RbIC7b5s7mA niJJHZ7cjvo 1_42Ys2em64 jNJlny-nl0E ghUSEHe7Wug hqbmKtal_ac 1tOx_Vh5diE zNV9tL6fbo4,RbIC7b5s7mA,,2024-09-23 21:56:15
4804,411,niJJHZ7cjvo jNJlny-nl0E T7aSI-E1fCE QElGjlIPwMA hUdB232fIXM ixdxnB0FHjc 8aaXZDazPxs 0Q22b8ZBBVk yKGEl4FOiVU,,,2024-09-23 21:56:20
4805,428,hif5eI5pBxo N9BDRJQvvAg 1tOx_Vh5diE hqbmKtal_ac T7aSI-E1fCE ghUSEHe7Wug 68UgJkTQw6E zNV9tL6fbo4 rayHCMh407Y,hqbmKtal_ac,,2024-09-23 21:56:27
4806,418,Bm2-SjTh7Wc RjEjpX0_Sos 3hNAxBgOA1I jNJlny-nl0E 1tOx_Vh5diE hqbmKtal_ac ghUSEHe7Wug T7aSI-E1fCE 68UgJkTQw6E,RjEjpX0_Sos,,2024-09-23 21:56:30
4807,427,ghUSEHe7Wug 1tOx_Vh5diE 68UgJkTQw6E l022JP59h0A sCeb5Gb0xtU 1kmjUPEd1wg Mrs5xooaJwo EJuAYtdrkqQ zcxGbZ4H_xw,ghUSEHe7Wug,,2024-09-23 21:56:40
