"id","video_id","title","description","channel_id","channel_name","publish_time","category","sub_category","duration","view_count","like_count","dislike_count","comment_count","is_available"
"1353","__6kAHkuCZY","how to make biblically accurate angels #animation #blender #tutorials","Watch the streams live: https://twitch.tv/dillongoo Get Goo Engine here: https://gooengine.org Twitter: https://twitter.com/dillongoo ...","UC1205kBUDBfSfOuoG0f9PCg","Professor Goo","2023-03-10T14:30:10Z","Film & Animation","Animation tutorials","27","11871","1490","0","17","1"
"1354","d2pbv434A6g","[ tutorial eyes animation☁️ ] || with alight motion pro +qr code🫐... ×2024×","howtomake #eyesanimation #tutorial #tutorials #alightmotion #gacha #gachaclub #mitsuki #animationtutorial.","UCbiPDOerLb4wx3TCmKUPqww","꒰ঌ mitsuki ໒꒱","2024-07-25T15:42:05Z","Film & Animation","Animation tutorials","181","40429","4977","0","725","1"
"1355","ZbHtZkSBx4Q","6 VIRAL Effects For More Views I After Effects Tutorial","6 VIRAL EFFECTS FOR MORE VIEWS AND SMOOTH EDITS IN AFTER EFFECTS TUTORIAL Get My Presets *HUGE SALE*: ...","UCfJKs6SPG1nO-f1tc61R4bw","rdylt09","2024-08-02T19:03:36Z","Film & Animation","Animation tutorials","738","11215","1289","0","138","1"
"1356","LuWdeuPMHps","Easy Hand-Drawn SVG Animation #Shorts","Make it look like an SVG is hand-drawn by using CSS to animate the stroke of a path. SVG in 100 Seconds: ...","UCsBjURrPoezykLs9EqgamOA","Fireship","2021-04-07T15:29:03Z","Film & Animation","Animation tutorials","42","589276","57911","0","266","1"
"1357","Ti3HwDk8KJs","animate with me #1","hello it's me!! rambling to u once again about art and stuff! how r u get the XPPen Artist Pro 16 (Gen 2) here: US Store: ...","UCib8MAX3TwtAPw007zcraRg","shar","2023-10-24T16:00:29Z","Film & Animation","Animation tutorials","881","384957","37037","0","644","1"
"1358","xLG0v_7LTr8","How to make smooth ear animation in alight motion//#gachatutorial #fyp #tutorials#gachaclub #foryou",,"UCPAYpw45ho8wJz9ssLmJbig","★Rusfax_Ch14ˎˊ-","2022-03-14T09:42:34Z","Film & Animation","Animation tutorials","52","13648","1301","0","29","1"
"1359","9Xib5HQJiKs","Creative Glowing Loader | CSS Animation | css tutorials #shorts #javascript #developer #coding","Hello friends, In this video I am going to tell you how you can create loading Animation Using HTML and CSS | Css animation ...","UC-oMMgCI8QXoQGcuU0ItEZQ","Creativewiz","2024-02-10T13:49:57Z","Film & Animation","Animation tutorials","35","64576","5650","0","26","1"
"1360","bDwRV7vOxAI","You should animate on paper","Y'all should try animating on paper. Layout Template ...","UCYILNCBugaguNaP3DK4CluQ","Dong Chang","2024-02-27T14:43:00Z","Film & Animation","Animation tutorials","822","133477","11635","0","304","1"
"1361","JxgmJanVR2U","The best practice for beginning animators","I talk about how I use beginning FX animation as a great way to learn animation =Full Official Video Courses= The Complete ...","UCRTRqkhrehrY9hJJcLVUeRQ","Toniko Pantoja","2023-10-25T17:41:04Z","Film & Animation","Animation tutorials","932","96359","7632","0","84","1"
"1362","IHy57Lrzkb4","The pro tutorials you’ve never seen if you use Blender","Blender artist? I found the best tutorials and made a playlist! THE PLAYLIST ...","UCZzGngLl9T698PPXUREKJbA","Robin Squares","2024-01-04T06:15:04Z","Film & Animation","Animation tutorials","973","211577","16342","0","393","0"
"1363","6UXjRCORV44","The #1 Animation Principle (How To In-Between)","clipstudiopaint #2danimationtutorial CLIP STUDIO: https://www.anrdoezrs.net/click-101127575-14310560 (Link supports channel ...","UCBxSFuwkwXgNwv_DDH1tjRQ","NobleFrugal Studio","2023-01-20T15:45:07Z","Film & Animation","Animation tutorials","761","563762","41947","0","366","1"
"1364","rwTHR0umNpg","FINALLY! How to sculpt cloth painlessly in Zbrush! #zbrush #blender3d #animation",,"UCRORSN_alHEPyyM_x27wBXQ","savannahXYZ","2022-06-28T22:12:00Z","Film & Animation","Animation tutorials","36","2303760","169151","0","645","1"
"1365","2Tit_9C8llU","(Tutorial) Animation Process ( in 1 cut )","This tutorial show how I deal with 1 cut of animation software : CLIP STUDIO PAINT EX I wish you can apply this idea of work in ...","UCY3reV-jwagniwcghy1B4VA","Nicca Ch.","2020-05-24T23:01:47Z","Film & Animation","Animation tutorials","891","376443","27506","0","443","1"
"1366","ynBENQJBQbE","How to Start Animating Your Characters : 4 Principles","Have you ever wanted to try your hand at Character Animation? Today we want to show you 4 Animation principles and how you ...","UC4Qvpti1dS1KKC7PLyLl__g","BaM Animation","2021-11-25T18:00:09Z","Film & Animation","Animation tutorials","976","2240277","162875","0","2013","1"
"1367","7ZL3C_adj2c","How I make an anime scene | Animation tutorials","This is my process to make an anime scene and I feel it works for me. I hope this can help you too. You can download my files at: ...","UC-1J4M8x5B9d5l7_iiq1eGg","Mazumaro","2020-09-25T08:33:08Z","Film & Animation","Animation tutorials","225","699219","50602","0","962","1"
"1368","_lxjvTmeBBM","Plane Animation | HTML CSS","shorts #html #css #javascript #tutorials #trending Plane Animation | HTML CSS Sound effects from Pixabay.","UCJaX72yu95GttcLP2u92Oew","Learning Axis","2024-06-11T02:36:26Z","Film & Animation","Animation tutorials","60","6438","465","0","9","1"
"1369","I1ywj7aMEps","Animation Corner | Official Trailer | Beginner to Advanced Tutorials | Creators Kunwar &amp; Aman  #vfx","Unacademy Animation Corner - Learn animation for beginners in hindi from experts. Full Courses starting from scratch Subscribe ...","UCoVZIaCDFDxHBxoQ7VvAnvw","Animation Corner by Unacademy","2022-11-22T03:58:35Z","Film & Animation","Animation tutorials","36","19737","1417","0","42","0"
"1370","Xh96P57ONEE","Tutorials are on my channel. #shorts #animation #logo","Tags: Art artist artwork artists draw drawing drawings logo logo animation logo design nike nike shoes tutorial tutorials learn ...","UCmqsPETMJFoZP7KSREY-XYA","Art by Joudy","2022-03-09T15:00:30Z","Film & Animation","Animation tutorials","16","1909553","132173","0","3218","1"
"1371","F4_wbj2Sw2Y","The Trickiest Animation Principle, Simplified","Instagram- https://www.instagram.com/alexxgrigg/ Twitter- https://twitter.com/alexxgrigg Welcome to Animation for Anyone.","UCS9lQ0dxMCCK450SPNf_6Gw","Alex Grigg // Animation for Anyone","2022-05-23T06:47:01Z","Film & Animation","Animation tutorials","509","135558","9083","0","130","1"
"1372","-Y6Kkrlvzgs","A GREAT way to learn animation AND improve drawing skills","In this video, I talk about the usefulness of just copying frames from live action footage/reference for your animation/drawing ...","UCRTRqkhrehrY9hJJcLVUeRQ","Toniko Pantoja","2021-06-27T16:00:01Z","Film & Animation","Animation tutorials","759","396182","26456","0","367","1"
"1373","2YJBAsIOzzM","Logo animation on ipad, tutorials on my channel. #shorts #procreate #animation #logoanimation",,"UCmqsPETMJFoZP7KSREY-XYA","Art by Joudy","2023-07-12T13:00:05Z","Film & Animation","Animation tutorials","16","384118","24210","0","1698","1"
"1374","_hYtN46s-Lk","4 New Ways to Practice Animation!","Learn the fundamentals of Animation step by step! https://alexgrigg.studio/ -- Check it out here Instagram- ...","UCS9lQ0dxMCCK450SPNf_6Gw","Alex Grigg // Animation for Anyone","2022-10-31T04:58:55Z","Film & Animation","Animation tutorials","869","1223533","75967","0","884","1"
"1375","1fCdxEFQZBA","Learn Puppet Pin Animation in 1 Minute! 🕺 🕑 ⚡ #shorts #aftereffects #animation #LearnAE #tutorials","Hi there! Today I will teach you how to do a quick animation with the puppet pin tool in after effects. This can be very useful when ...","UCMcce9ExOcH8CMx6PPm_t6A","Anindya Sengupta","2021-05-31T04:30:00Z","Film & Animation","Animation tutorials","58","91500","5628","0","22","1"
"1376","0zqQWtj4RP8","Bouncing Text Animation using Html CSS | CSS Tutorials #shorts","Bouncing Text Animation using Html CSS | CSS Tutorial #shorts - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - In this quick ...","UClWGRqSS6L0-qoXQS70kVGQ","ProgrammingTube","2022-11-12T17:01:59Z","Film & Animation","Animation tutorials","40","7001","428","0","18","1"
"1377","1CHOOXSnW-g","MOTION GRAPHICS: Elements to Text Animation in After Effects Tutorials","motiondesign #motiongraphics #aftereffects ▻Download Project Files: ...","UCv_zwsQQ5SEAz7CZnexNPGg","Nijat Ibrahimli","2022-09-07T08:53:57Z","Film & Animation","Animation tutorials","898","14384","871","0","45","1"
"1378","tY752XQXAzI","Night to Morning Animation in After Effects Tutorials","Patreon: https://www.patreon.com/posts/night-to-morning-103524556 ▻Project Files: ...","UCv_zwsQQ5SEAz7CZnexNPGg","Nijat Ibrahimli","2024-05-03T12:21:29Z","Film & Animation","Animation tutorials","419","8129","483","0","26","1"
"1379","suZL3uoGawU","I made this animation tutorial for you  #animationmeme #tutorials #tutorial #animationtutorials",,"UC8v7BM8VLxCBGiuvqcBiqrg","Nesrine 201","2024-06-13T20:00:15Z","Film & Animation","Animation tutorials","57","9277","534","0","8","1"
"1380","NFY5lzbYuIs","Don&#39;t ANIMATE Like This!","How to animate with the power of Adobe Animate art tips, sackboy and drawing tablets. I have created the best and easy ...","UCzQcNing7DeZWzCJXzfgphw","GramApple","2022-12-10T19:00:08Z","Film & Animation","Animation tutorials","482","1037450","59600","0","2016","0"
"1381","YQdSCCERiLU","Indie and Fan Films: July 2024","Sources: LOGAN THE WOLF (a WOLVERINE fan film) : https://www.youtube.com/watch?v=xM5pep-vwo0 The Killing Zone (The ...","UCDVb4m_5QHhZElT47E1oODg","The Dave Cullen Show","2024-07-04T14:39:10Z","Film & Animation","Indie films","381","9365","1368","0","111","0"
"1382","-D7kbzh7kfI","how i make money from &quot;youtuber movies&quot;","I'm really just making this ""YouTube filmmaker"" thing up as I go along. Hopefully you can learn from my experience. Watch The ...","UC0_CTubjGeDth7X0bxUTBTA","Atun-Shei Films","2024-08-02T19:21:18Z","Film & Animation","Indie films","1169","33632","4169","0","392","1"
"1383","k5fsreQ8VBg","More Fans Films and Indie Projects","Wolf 359: The Massacre (Part I) - JTVFX: https://www.youtube.com/watch?v=pj0plbE8LYE Wolf 359: The Prelude (Part I) - JTVFX: ...","UCDVb4m_5QHhZElT47E1oODg","The Dave Cullen Show","2024-05-28T14:45:59Z","Film & Animation","Indie films","512","18030","2175","0","223","1"
"1384","m4vVghouhv4","Be-escalation with dude students#movie #film #shorts",,"UCiMZ30zwNBqCSrTtC8utr4g","Antonio","2024-07-26T17:28:00Z","Film & Animation","Indie films","57","1353943","156734","0","163","0"
"1385","RIA_uWeDhjo","Must save Angela. #film #viral #shorts",,"UC_Nu8U3qhW33ydtIYm_rf3Q","Roamer Movie","2024-07-24T22:00:30Z","Film & Animation","Indie films","60","482374","45861","0","160","1"
"1386","hif5eI5pBxo","nothing, except everything.","filmed throughout my last year of high school — to nothing and everything we feel. AWARDS Indy Shorts International Film ...","UCOB6UwC_dZ3-gAJBNLkPfuA","Wesley Wang","2023-09-29T21:00:08Z","Film & Animation","Indie films","771","7160089","667815","0","21182","1"
"1387","6z7zE56mNq4","Write to the author#movie #shorts #viralvideo",,"UClnk5bN7YiDm1JqqhZF2DIA","Amelie Movies","2024-07-26T08:15:57Z","Film & Animation","Indie films","59","13255","1115","0","14","1"
"1388","BI9fKfX5V68","Portrait of God (Short Horror Film)","A religious girl prepares a presentation about a painting titled ""Portrait of God"". What she sees challenges her beliefs. Link to the ...","UCLvcw3m1dgjm6wDCXhlXo7g","Dylan Clark","2022-08-28T21:27:40Z","Film & Animation","Indie films","450","5636456","348349","0","10767","1"
"1389","sutoOhmmUY8","How To Shoot A Film At 3 Different Budget Levels","MERCH: Official IDC Merch: http://www.indepthcine.store/ SOCIALS: Instagram: https://www.instagram.com/indepthcine/ Patreon: ...","UCUodELQsFwF8dq0X-bK9FQQ","In Depth Cine","2020-07-21T13:09:31Z","Film & Animation","Indie films","531","632982","36517","0","669","1"
"1390","8QCK_qEp_PI","How to Make Your First Short Film: A Crash Course","Making your first short film can be scary and overwhelming. This crash course will get you ready to start shooting ASAP.","UCFNWnGcWFs8d_RjlLLXdh_A","Standard Story Company","2021-02-15T16:30:00Z","Film & Animation","Indie films","514","833862","46424","0","685","1"
"1391","wjQHD6r1hcw","How Much Indie Films REALLY Make in 2021-Real $$ Exposed from 1658 Films!","Trying to find what indie films earn is harder than snapping a selfie with a unicorn at Walmart. Crucial to filmmakers, this ...","UCLG27ehwFTOHoAO_QQkGghg","Movie Marketing Makeover","2021-09-24T22:16:10Z","Film & Animation","Indie films","938","9940","544","0","130","1"
"1392","xIaQBvtTAOg","Amazing Possibilities for Low-Budget Filmmakers using Blender","In this video I discuss one of the most exciting things to me as a filmmaker, using Blender for digital set extensions. If you can just ...","UCxnFHYz1mk7JD6UopKD5AqQ","Ben Moran","2022-02-28T13:28:13Z","Film & Animation","Indie films","463","140822","7043","0","177","1"
"1393","jEWKSJnAqeo","You Can Make Money with Ultra-Low Budget Films","It is not easy, but it can be done. I Make Movies that Make Money. My mission here is to help independent filmmakers earn more ...","UCmvatwf1ox5n_szo8snLNnw","J. Horton Films","2022-07-26T16:50:23Z","Film & Animation","Indie films","390","7031","346","0","59","1"
"1394","Ft-iSnCOHNE","3 Ways to Fund Your Independent Film","Today, I'm talking fundraising and give you three tips that have worked for me in the past in regards to raising money for indie ...","UCmvatwf1ox5n_szo8snLNnw","J. Horton Films","2020-05-31T17:00:06Z","Film & Animation","Indie films","466","6256","307","0","23","1"
"1395","Dr8jDIyx3Dw","Best Way To Make A Profit On A $20,000 Feature Film - Mark Harris","In this Film Courage video interview, Chicago-based filmmaker Mark Harris shares his ideas on making one's money back on a ...","UCs8o1mdWAfefJkdBg632_tg","Film Courage","2019-03-15T00:00:00Z","Film & Animation","Indie films","348","13288","607","0","37","1"
"1396","c3z-1s4c1fo","Finding the Right Film Distributor: Key Factors to Consider","and my pick for the best overall distributor for low budget films. Today I'm talking about the three most important factors in ...","UCmvatwf1ox5n_szo8snLNnw","J. Horton Films","2022-10-10T14:31:33Z","Film & Animation","Indie films","905","9331","425","0","72","1"
"1397","7hZez2V5f4k","Distribution Overview for Indie Films in 2023","want to help support what I'm doing for free? Go to IMDb and give some of my films a fair star rating.","UCmvatwf1ox5n_szo8snLNnw","J. Horton Films","2023-01-17T18:56:13Z","Film & Animation","Indie films","591","6861","297","0","37","1"
"1398","I92y6icxymE","Be Careful What You Wish For #shorts #viralvideo","entertainment #film #story #movie #moviereview #movierecap #movieclips #trending Keywords: shorts, viral, movies, film, cinema, ...","UCAkgcg5Sf2AnPhRpbownFUA","Scene Slice","2024-07-26T13:06:53Z","Film & Animation","Indie films","60","210081","8348","0","6","1"
"1399","12f0ligwS5s","Why 99% Of Movies Today Are Garbage - Chris Gore","WATCH 'WHY 99% OF MOVIES TODAY ARE GARBAGE (PART 2) - Chris Gore' https://youtu.be/I8tHc2_a3rI BUY THE BOOK ...","UCs8o1mdWAfefJkdBg632_tg","Film Courage","2021-05-13T00:00:00Z","Film & Animation","Indie films","1120","4059897","154690","0","25383","1"
"1400","8jMzVRx05VA","Making an Independent Feature Film | HOW TO MAKE A MOVIE","BEHIND THE SCENES: Documenting the production of an independent Feature Film, from script to screen! Behind the scenes ...","UCftCyvtkr7PEE4_TOAuXm6A","Crimson Engine","2019-10-16T16:03:38Z","Film & Animation","Indie films","246","22194","832","0","163","1"
"1401","057mIqlmx3Q","How the 90s Changed Cinema","tarantino #cinema #90s The 90s saw the rise of some of Hollywood's most renowned directors, Tarantino, Wes Anderson, the ...","UCxbvyf6VoSUD9NgvJ2f9NEg","Archer Green","2022-02-28T12:44:47Z","Film & Animation","Indie films","776","91798","3420","0","185","1"
"1402","CPSp7dDQExI","Can Modern VFX Tools Help Indie Films Skip Expensive VFX Houses","Submit a question for the show at our tip link: http://www.streamelements.com/johncampea/tip and see it answered on our show or ...","UCYyDbdaja1UDNdFSwUrYVGA","John Campea","2023-04-12T21:42:55Z","Film & Animation","Indie films","471","8460","312","0","31","1"
"1403","IF9nNreSSPE","Best Ways to Stream Indie Films - FREE and Paid","For more TV and streaming reviews, head to https://www.reviews.org/tv-service/?kbid=123489 Craig takes us through his top 6 ...","UCto7KBa8QxsYLQLnPnKTd0w","Reviews.org","2020-09-21T22:58:34Z","Film & Animation","Indie films","467","8980","328","0","16","1"
"1404","-APSwb062pw","A Boy Sees the World in Slow Motion #shorts #viral","entertainment #film #movie #moviereview #story #moviescene #movieclips #trending Keywords: shorts, viral, movies, film, cinema ...","UCAkgcg5Sf2AnPhRpbownFUA","Scene Slice","2024-07-27T13:17:52Z","Film & Animation","Indie films","58","88047","3208","0","6","1"
"1405","48sAFhBTfAo","How Much Money Do Independent Movies Make? - J. Horton","SUBSCRIBE TO J. HORTON'S YOUTUBE CHANNEL https://www.youtube.com/JHorton Filmmaker, Youtube Creator and ...","UCs8o1mdWAfefJkdBg632_tg","Film Courage","2022-12-02T01:00:01Z","Film & Animation","Indie films","903","9179","318","0","35","1"
"1406","y_WJp6i5ZCs","Now What (Indie Short Film)","Two young women must figure out what to do next after a mischievous act of love causes their house to burn down. Written and ...","UCp8N9A-gERgv_kv9A4yeLcA","Pashionistas TV","2020-07-11T14:27:10Z","Film & Animation","Indie films","487","30382","1036","0","40","1"
"1407","Jw39hGbztbE","American Reacts to Top 10 British Indie Films!","Let's explore the top ten British indie films you need to see! From heartwarming stories to gritty dramas, these movies showcase ...","UCsH3Zpa-6GQTP4BQEfUyjFw","JJLA Reacts","2024-04-12T15:00:12Z","Film & Animation","Indie films","886","35732","1163","0","478","1"
"1408","VSiERa2Cp_E","Top 10 Independent Movies of All Time | A CineFix Movie List","It's harder than you might think to pin down what it means to be an independent film. Is a true Indie one that's made without money ...","UCVtL1edhT8qqY-j2JIndMzg","CineFix - IGN Movies and TV","2022-06-15T12:00:16Z","Film & Animation","Indie films","1136","360566","10889","0","661","1"
